photos,photo_id,date_time,seedling_id,sample,mean_ndvi,median_ndvi,sd_ndvi,seedling_sp,soil_type,treatment
2022_1121_165127_088_CALIBRATED.JPG,2022_1121_165127_088,11/21/22,3810,3,0.04591988748,0.04651162791,0.01893199633,P,Q,C
2022_1121_165237_090_CALIBRATED.JPG,2022_1121_165237_090,11/21/22,4278,3,0.04763515562,0.04815864023,0.009095715978,P,P,C
2022_1121_165335_092_CALIBRATED.JPG,2022_1121_165335_092,11/21/22,3798,3,0.0362281562,0.03243243243,0.01958978278,P,Q,C
2022_1121_165500_094_CALIBRATED.JPG,2022_1121_165500_094,11/21/22,3834,3,0.04594915044,0.04678362573,0.008839517841,P,Q,C
2022_1121_165615_096_CALIBRATED.JPG,2022_1121_165615_096,11/21/22,4397,3,0.1187330015,0.125748503,0.03079776459,P,P,C
2022_1121_165730_098_CALIBRATED.JPG,2022_1121_165730_098,11/21/22,4047,3,0.1363675055,0.1377245509,0.0155059742,Q,P,C
2022_1121_165834_100_CALIBRATED.JPG,2022_1121_165834_100,11/21/22,4419,3,0.05009900193,0.04624277457,0.0206279555,P,P,C
2022_1128_130701_002_CALIBRATED.JPG,2022_1128_130701_002,11/28/22,3834,3,0.03201185723,0.03191489362,0.01490763867,P,Q,C
2022_1128_130814_004_CALIBRATED.JPG,2022_1128_130814_004,11/28/22,4397,3,0.1080373442,0.1180124224,0.04006167656,P,P,C
2022_1128_130953_006_CALIBRATED.JPG,2022_1128_130953_006,11/28/22,4047,3,0.08913491987,0.1212938005,0.06653675187,Q,P,C
2022_1128_131104_008_CALIBRATED.JPG,2022_1128_131104_008,11/28/22,4419,3,0.003427251533,-0.01321585903,0.03860144632,P,P,C
2022_1128_131238_010_CALIBRATED.JPG,2022_1128_131238_010,11/28/22,4043,3,0.0128360736,0.0135501355,0.01470625263,Q,P,C
2022_1128_131358_012_CALIBRATED.JPG,2022_1128_131358_012,11/28/22,4394,3,0.02042674285,-0.005102040816,0.05613515301,P,P,C
2022_1128_131538_014_CALIBRATED.JPG,2022_1128_131538_014,11/28/22,4024,3,0.1089862201,0.1320754717,0.05753194163,Q,P,C
