photo,mean_ndvi,median_ndvi,sd_ndvi,date_time,seedling_ID,sample
2023_0130_134222,0.08011981253683916,0.08547008547008547,0.05517742231557758,1/30/23,3574,4
2023_0130_134308,0.06980261583448218,0.072,0.03541888941877779,1/30/23,3183,4
2023_0130_134414,0.11126436097693902,0.1225296442687747,0.07373482201790807,1/30/23,4322,4
2023_0130_134525,0.12154718298422891,0.12738853503184713,0.08615207856660063,1/30/23,4408,4
2023_0130_134649,0.11987616743097358,0.13119533527696792,0.08055779445580177,1/30/23,3109,4
2023_0130_134750,0.10305885155187268,0.109375,0.05649826663279205,1/30/23,4096,4
2023_0130_134857,0.05287715493977753,0.047058823529411764,0.0644680597775278,1/30/23,3181,4
2023_0130_135019,0.09693853816956365,0.10136986301369863,0.06393999552018696,1/30/23,3550,4
2023_0130_135118,0.04495456313397683,0.04072398190045249,0.048165042301062534,1/30/23,3386,4
2023_0130_135208,0.05825457148406821,0.058823529411764705,0.05248792999975058,1/30/23,3268,4
2023_0130_135315,0.10852225618545487,0.12290502793296089,0.06263083891258404,1/30/23,3107,4
2023_0130_135430,0.11446775254847551,0.11797752808988764,0.043447526884510514,1/30/23,4041,4
2023_0130_135529,0.05972571496854631,0.054945054945054944,0.08669650816128316,1/30/23,3273,4
2023_0130_135635,0.10569379486564068,0.11284046692607004,0.0877951183175061,1/30/23,3776,4
2023_0130_135812,0.11747090927020731,0.12596401028277635,0.09069039233925505,1/30/23,3016,4
2023_0130_135927,0.12490076793187786,0.12365591397849462,0.07049288399093903,1/30/23,3130,4
2023_0130_140053,0.03530235108807445,0.03255813953488372,0.027307846415133733,1/30/23,3606,4
2023_0130_140240,0.10857954674594128,0.11884057971014493,0.03809234043945182,1/30/23,3609,4
2023_0130_140404,0.07291837565296577,0.08033240997229917,0.047324326581771076,1/30/23,3569,4
2023_0130_140507,0.11464191609608593,0.10416666666666667,0.13537351082353172,1/30/23,3932,4
2023_0130_140612,0.0866356811809873,0.09420289855072464,0.06760293244428271,1/30/23,4291,4
2023_0130_140705,0.11523242157213621,0.12666666666666668,0.058142779624775605,1/30/23,4290,4
2023_0130_140813,0.11915774128205465,0.12401055408970976,0.06443580953509608,1/30/23,3970,4
2023_0130_140915,0.11031367116629681,0.12112676056338029,0.06953049985869093,1/30/23,3913,4
2023_0130_141224,0.10072834702532407,0.10979228486646884,0.0676118124999593,1/30/23,4317,4
2023_0130_141330,0.11231347959439938,0.11702127659574468,0.0602697536316064,1/30/23,3638,4
2023_0130_141458,0.11107501610190705,0.11764705882352941,0.057630342853546734,1/30/23,3390,4
2023_0130_141555,0.0926686790670122,0.09523809523809523,0.06865637346381749,1/30/23,4281,4
2023_0130_141702,0.11821717968420059,0.12684365781710916,0.06657916994394665,1/30/23,3112,4
2023_0130_141804,0.12296637403008054,0.12041884816753927,0.11742120142104456,1/30/23,3993,4
2023_0130_141917,0.09860229327632995,0.09929078014184398,0.09177428682036769,1/30/23,3381,4
2023_0130_142024,0.11059056327251884,0.10919540229885058,0.11328096640348545,1/30/23,3883,4
2023_0130_142140,0.10984472080691034,0.1111111111111111,0.07969895212293654,1/30/23,4422,4
2023_0130_142250,0.12447831332783091,0.12169312169312169,0.09158897949394859,1/30/23,3172,4
2023_0131_121843,0.08058169826208579,0.07142857142857142,0.09377820818166124,1/31/23,3933,4
2023_0131_122005,0.08857172345384959,0.072,0.12974041243799228,1/31/23,3245,4
2023_0131_122119,0.09812002950250882,0.06918238993710692,0.1700476101996573,1/31/23,4243,4
2023_0131_122225,0.10867561691868646,0.0945945945945946,0.13757624169042806,1/31/23,3836,4
2023_0131_122346,0.12510255395377964,0.11797752808988764,0.15234165886661855,1/31/23,4021,4
2023_0131_122452,0.127211266200568,0.11428571428571428,0.1210748704938708,1/31/23,3590,4
2023_0131_122604,0.11337226634683459,0.11053984575835475,0.10898737036828611,1/31/23,4000,4
2023_0131_122659,0.09721833854116015,0.10344827586206896,0.07498950651019011,1/31/23,3559,4
2023_0131_122822,0.09224715399664152,0.08620689655172414,0.1055028559994956,1/31/23,3773,4
2023_0131_122928,0.10767563548564711,0.08843537414965986,0.15695798203339614,1/31/23,3473,4
2023_0131_123109,0.07988625547048835,0.0627062706270627,0.12519833852069312,1/31/23,4426,4
2023_0131_123221,0.11443209444003521,0.11170212765957446,0.09534431174449005,1/31/23,3665,4
2023_0131_123408,0.1224688787325184,0.12082262210796915,0.10103447745427467,1/31/23,3653,4
2023_0131_123506,0.09005436614829572,0.08029197080291971,0.1328974266572299,1/31/23,4098,4
2023_0131_123647,0.10516796492532823,0.1,0.11753757754095051,1/31/23,3695,4
2023_0131_123813,0.0980379832389527,0.10182767624020887,0.09092700498892443,1/31/23,3714,4
2023_0131_123952,0.1250047517356478,0.1226158038147139,0.08552911034707748,1/31/23,3967,4
2023_0131_124110,0.1118235872518586,0.11413043478260869,0.06849322061673313,1/31/23,3693,4
2023_0131_124222,0.08328002171375187,0.075,0.10069385238065859,1/31/23,3899,4
2023_0131_124334,0.05379336044432272,0.04,0.09679011445222037,1/31/23,3736,4
2023_0131_124548,0.11908312528545431,0.11864406779661017,0.10039879011189187,1/31/23,3551,4
2023_0131_124721,0.12444527608235466,0.12082262210796915,0.11629872275632035,1/31/23,3052,4
2023_0131_124831,0.05972358433226656,0.045454545454545456,0.11421538108113238,1/31/23,3728,4
2023_0131_124935,0.08172480576269486,0.06829268292682927,0.12280835358172944,1/31/23,4279,4
2023_0131_125057,0.06898551532977212,0.06363636363636363,0.0772061124630129,1/31/23,4285,4
2023_0131_125219,0.02620948954180523,0.014598540145985401,0.0680228111168843,1/31/23,3284,4
2023_0131_125341,0.0656616823109083,0.06179775280898876,0.0739796640783539,1/31/23,3772,4
2023_0131_125512,0.09974206605301426,0.10803324099722991,0.079928009277339,1/31/23,3982,4
2023_0131_125631,0.10138849954536236,0.1,0.10478786269560009,1/31/23,3734,4
2023_0131_125739,0.05011365697584294,0.023255813953488372,0.14882320654866713,1/31/23,4335,4
2023_0131_125906,0.12273089375360964,0.125,0.06911224941785583,1/31/23,4160,4
2023_0131_130022,0.11555912867149516,0.12056737588652482,0.045789367327483996,1/31/23,3973,4
2023_0131_130147,0.10985888828921639,0.12131147540983607,0.08242786439491825,1/31/23,3824,4
2023_0131_130319,0.10030999005282279,0.11784511784511785,0.04737601819258,1/31/23,4134,4
2023_0131_130441,0.10632331984136575,0.11232876712328767,0.08910097350335076,1/31/23,3547,4
2023_0131_130556,0.1181505174334825,0.11627906976744186,0.09910986141883948,1/31/23,4038,4
2023_0131_130700,0.04872446317374356,0.040498442367601244,0.06577243892942608,1/31/23,4254,4
2023_0131_130801,0.07799765224512561,0.07988980716253444,0.07394649021162025,1/31/23,3725,4
2023_0131_130930,0.10043763360859108,0.10136986301369863,0.1021781048007796,1/31/23,4412,4
2023_0131_131035,0.04689706508105794,0.0425531914893617,0.07302942304112671,1/31/23,3426,4
2023_0131_131159,0.08647098695840717,0.09090909090909091,0.061367622448106694,1/31/23,4405,4
2023_0131_131255,0.06955317806385959,0.0749185667752443,0.04732898520959031,1/31/23,4318,4
2023_0131_131425,0.11315736166170046,0.11557788944723618,0.10443866137649668,1/31/23,3630,4
2023_0131_131520,0.030228312636643818,0.02040816326530612,0.0735573669210845,1/31/23,3810,4
2023_0131_131626,0.03169147657486035,0.023255813953488372,0.06713762482801149,1/31/23,4278,4
2023_0131_131725,0.0340100002163267,0.024539877300613498,0.08566201732411308,1/31/23,3798,4
2023_0131_131903,0.035054895240028076,0.030716723549488054,0.05193687314331281,1/31/23,3834,4
2023_0131_132018,0.07980844195152152,0.07901907356948229,0.07571912941196222,1/31/23,4397,4
2023_0131_132147,0.10656959443248043,0.1111111111111111,0.057859117241861616,1/31/23,4047,4
2023_0131_132240,0.037243084471977696,0.03125,0.05447391808341676,1/31/23,4419,4
2023_0131_132432,0.03704583965864215,0.02577319587628866,0.07168683712885851,1/31/23,4043,4
2023_0131_132536,0.097214897158783,0.10192837465564739,0.0582251378986801,1/31/23,4394,4
2023_0131_132643,0.11068442202495937,0.11734693877551021,0.07573177410144454,1/31/23,4024,4
2023_0131_132748,0.1073628679813668,0.11555555555555555,0.0572784185714257,1/31/23,3544,4
2023_0131_132853,0.04309798308784192,0.04,0.05826539972672262,1/31/23,3842,4
2023_0131_132959,0.09259231457108512,0.10160427807486631,0.07477362881568643,1/31/23,3568,4
2023_0131_133108,0.059940615582441154,0.05604719764011799,0.06262118573563806,1/31/23,4334,4
2023_0131_133211,0.11626377556140119,0.11731843575418995,0.06795855398938619,1/31/23,3680,4
2023_0131_133326,0.07661156162953935,0.0743801652892562,0.07474353589771805,1/31/23,4396,4
2023_0131_133430,0.06133334945993143,0.05384615384615385,0.08117267628845878,1/31/23,3377,4
2023_0131_133717,0.09319912576616222,0.09195402298850575,0.0764136489182411,1/31/23,3916,4
2023_0131_133824,0.10386214669878377,0.1118421052631579,0.05250811325902724,1/31/23,4238,4
2023_0131_133944,0.11684407019670082,0.1092436974789916,0.10663926191219886,1/31/23,3498,4
2023_0131_134053,0.08685462032629356,0.08609271523178808,0.05717469573073063,1/31/23,3835,4
2023_0131_134223,0.04594360067444972,0.04176904176904177,0.053799649780511966,1/31/23,3058,4
2023_0131_134340,0.10236672809888517,0.10886075949367088,0.07135113659724658,1/31/23,4148,4
2023_0131_134447,0.06408567770001025,0.061224489795918366,0.04930907394136938,1/31/23,4380,4
2023_0131_134553,0.1214843629919074,0.1262135922330097,0.05292842656216652,1/31/23,4105,4
2023_0131_134702,0.1113248345569449,0.10344827586206896,0.1300250181165069,1/31/23,3808,4
2023_0131_134815,0.11215811083129797,0.1111111111111111,0.09631425624346601,1/31/23,4222,4
2023_0206_120117,0.03878464100006001,0.026865671641791045,0.06891790060836896,2/6/23,3513,4
2023_0206_120355,0.030112836070357814,0.004524886877828055,0.0891406984833787,2/6/23,3812,4
2023_0206_120506,0.1004663619455376,0.1,0.0875318846509444,2/6/23,3862,4
2023_0206_120548,0.026502626316963453,0,0.04227400321507099,2/6/23,3415,4
2023_0206_120728,0.06583998503883426,0.07532467532467532,0.06086246817842653,2/6/23,3011,4
2023_0206_120851,0.06148122714050417,0.0374331550802139,0.06014745865809745,2/6/23,3027,4
2023_0206_121037,0.12200106346060823,0.1274787535410765,0.07412897789371987,2/6/23,3539,4
2023_0206_121133,0.08356751640785766,0.0761904761904762,0.08944177284176494,2/6/23,3918,4
2023_0206_121253,0.041470060850952624,0.037383177570093455,0.059720229886325076,2/6/23,3855,4
2023_0206_121355,0.09849946947206933,0.10476190476190476,0.10382669781583247,2/6/23,4001,4
2023_0206_121516,0.096810998942779,0.09743589743589744,0.04846372065234533,2/6/23,3536,4
2023_0206_121644,0.10855953998589797,0.11466666666666667,0.04582545456571234,2/6/23,4036,4
2023_0206_121759,0.09905874801553685,0.1099476439790576,0.06035273893415597,2/6/23,4092,4
2023_0206_121901,0.028517529733052938,0.022598870056497175,0.05438172566674673,2/6/23,4257,4
2023_0206_122219,0.08392091133686609,0.0870712401055409,0.07486374277022129,2/6/23,3943,4
2023_0206_122341,0.123713280582524,0.12442396313364056,0.049729402941127286,2/6/23,4192,4
2023_0206_122502,0.1129381086341924,0.11764705882352941,0.07107341151402713,2/6/23,4269,4
2023_0206_122631,0.11476155112392208,0.1226158038147139,0.1005921019711805,2/6/23,3985,4
2023_0206_122732,0.09178813376983579,0.09941520467836257,0.07132196100801726,2/6/23,4151,4
2023_0206_122859,0.09923985624408053,0.1111111111111111,0.056811170230880746,2/6/23,4147,4
2023_0206_123020,0.12710328084141173,0.1282051282051282,0.11501892136090465,2/6/23,3519,4
2023_0206_123147,0.10974745560038683,0.11782477341389729,0.07214598051960684,2/6/23,4095,4
2023_0206_123305,0.06133477831908338,0.050505050505050504,0.07050094669581317,2/6/23,4205,4
2023_0206_123402,0.05282714138557532,0.04918032786885246,0.05239247287973574,2/6/23,3828,4
2023_0206_123536,0.05857068829971245,0.05084745762711865,0.06954028728282706,2/6/23,4233,4
2023_0206_123646,0.1184399741911637,0.13333333333333333,0.06152002418553476,2/6/23,3244,4
2023_0206_123915,0.0929397728605195,0.08896797153024912,0.08451493052430081,2/6/23,3481,4
2023_0206_124004,0.06287883054336413,0.047619047619047616,0.12015909384686403,2/6/23,3038,4
2023_0206_124145,0.02747073961090333,0,0.11014517829835811,2/6/23,3126,4
2023_0206_124255,0.061551506670300134,0.07023411371237458,0.05478651865394875,2/6/23,3111,4
2023_0206_124443,0.10578705590698481,0.11475409836065574,0.053991323917188444,2/6/23,4100,4
2023_0206_124548,0.07502720240909458,0.07692307692307693,0.06653956450684777,2/6/23,3732,4
2023_0206_124646,0.07267563135786777,0.061068702290076333,0.09944782410437272,2/6/23,3894,4
2023_0206_124729,0.0914335242376782,0.0967741935483871,0.09212881849811859,2/6/23,4123,4
2023_0206_124948,0.10132134728607818,0.08196721311475409,0.16763949335479814,2/6/23,4318,4
2023_0206_125133,0.12398359701742274,0.12643678160919541,0.06466731390529719,2/6/23,4011,4
2023_0206_125248,0.09889734799887541,0.104,0.06168769985909625,2/6/23,3980,4
2023_0206_125344,0.11551342335349098,0.11934156378600823,0.06986561485551862,2/6/23,3013,4
2023_0206_125503,0.040430320889230015,0.029585798816568046,0.04785801516576009,2/6/23,3705,4
2023_0206_125604,0.035503817163100165,0.0200445434298441,0.07069639757106676,2/6/23,3806,4
2023_0206_125751,0.11549088709764162,0.1242603550295858,0.06102961664338104,2/6/23,3778,4
2023_0206_125918,0.10139871580731741,0.10588235294117647,0.05458132734420713,2/6/23,4002,4
2023_0206_130027,0.08564310949603748,0.09725685785536159,0.04709396975431253,2/6/23,3508,4
2023_0206_130149,0.0806514790796322,0.07913669064748201,0.08030104801557719,2/6/23,4276,4
2023_0206_130332,0.11286834565484523,0.11864406779661017,0.058404212107400405,2/6/23,3087,4
2023_0206_130445,0.12901140473546305,0.13310580204778158,0.09251591216295461,2/6/23,3594,4
2023_0206_130604,0.061139114195244176,0.05138339920948617,0.08736697143467503,2/6/23,3787,4
2023_0206_130720,0.0972565659259198,0.11004784688995216,0.05461448314500782,2/6/23,3700,4
2023_0206_130816,0.048955128479456336,0.04,0.06120282623952356,2/6/23,3378,4
2023_0206_130911,0.02766827981043948,0.008771929824561403,0.07914863641341734,2/6/23,3897,4
2023_0206_131032,0.07324645488240202,0.06666666666666667,0.09552213453451146,2/6/23,3127,4
2023_0206_131203,0.09810881069019997,0.10891089108910891,0.07458989381541903,2/6/23,3129,4
2023_0206_131311,0.11334754313211545,0.11363636363636363,0.0619173474320582,2/6/23,4185,4
2023_0206_131404,0.09275031379767493,0.08780487804878048,0.0888447944738235,2/6/23,3946,4
2023_0206_133448,0.12313516464084072,0.12538226299694188,0.08701603761062818,2/6/23,4282,4
2023_0206_133626,0.1239045370189144,0.12,0.06058469783044661,2/6/23,4132,4
2023_0206_133750,0.1328807509505484,0.13898305084745763,0.07104411888472202,2/6/23,3506,4
2023_0206_133906,0.13735528135814787,0.13766233766233765,0.09496121828936686,2/6/23,4099,4
2023_0206_134008,0.11338556329718676,0.12727272727272726,0.06187110642168541,2/6/23,4283,4
2023_0206_134100,0.08904221965218129,0.08670520231213873,0.09001587306152854,2/6/23,3266,4
2023_0206_134220,0.10315888623992216,0.10801393728222997,0.0791918978888886,2/6/23,4413,4
2023_0206_134344,0.12283249458637198,0.12096774193548387,0.04975625775519621,2/6/23,3530,4
2023_0206_134456,0.07666592325193995,0.08148148148148149,0.058412380072147295,2/6/23,4284,4
2023_0206_134602,0.1076337220449019,0.11161731207289294,0.08651679899291384,2/6/23,3603,4
2023_0206_134733,0.10237223309993586,0.1111111111111111,0.04933975820484026,2/6/23,3504,4
2023_0206_134850,0.1018090772009843,0.1019522776572668,0.060096298923717956,2/6/23,4005,4
2023_0206_135027,0.043235174635299065,0.03202846975088968,0.05959987739657788,2/6/23,3197,4
2023_0206_135145,0.08912073271805582,0.09919571045576407,0.07472775802472711,2/6/23,4044,4
2023_0206_135257,0.09441417464436701,0.1016949152542373,0.08490240511452128,2/6/23,3252,4
2023_0206_135407,0.033472929610297374,0.026785714285714284,0.053381608814498,2/6/23,3738,4
2023_0206_135937,0.11044887146777164,0.11494252873563218,0.06575419842217334,2/6/23,3535,4
2023_0206_140052,0.09924527101347555,0.10679611650485436,0.05836397018020138,2/6/23,3167,4
2023_0206_140202,0.11497302106556656,0.12052117263843648,0.048823194199679995,2/6/23,3533,4
2023_0206_140310,0.11609413516640715,0.125,0.05415171840293693,2/6/23,3994,4
2023_0206_140823,0.13198695982799427,0.13513513513513514,0.06308158072756005,2/6/23,3035,4
2023_0206_140925,0.11200240045252163,0.11458333333333333,0.06275440689965113,2/6/23,3718,4
2023_0206_141028,0.09485034560222158,0.09803921568627451,0.07531079139595179,2/6/23,4390,4
2023_0206_141128,0.0988162408109837,0.1111111111111111,0.06152585672420575,2/6/23,3805,4
2023_0206_141246,0.027152177961021425,0.021739130434782608,0.04257619938089137,2/6/23,4031,4
2023_0206_141353,0.10783666829373295,0.12094395280235988,0.05440055490915778,2/6/23,4071,4
2023_0206_141459,0.11669985560767743,0.11764705882352941,0.042414712271054505,2/6/23,3509,4
2023_0206_141605,0.11020173809416527,0.11884057971014493,0.08330980122887906,2/6/23,3125,4
2023_0206_141853,0.06566704023152452,0.038560411311053984,0.07183183140775282,2/6/23,3616,4
2023_0206_141945,0.08042022541064542,0.08695652173913043,0.055488858853750586,2/6/23,3840,4
2023_0206_142119,0.10610447818163711,0.11420612813370473,0.06262340953838477,2/6/23,3783,4
2023_0206_142239,0.02749940462849758,0.021834061135371178,0.04511415070391883,2/6/23,4309,4
2023_0206_142357,0.1293456928958437,0.13066666666666665,0.04842969888139983,2/6/23,3554,4
2023_0206_142450,-0.013054096932143417,0,0.08491918258342451,2/6/23,3018,4
2023_0206_142611,0.11322494964090085,0.11585365853658537,0.043781711336004905,2/6/23,4144,4
2023_0206_142712,0.085766725099001,0.08262108262108261,0.08839347870897146,2/6/23,3861,4
2023_0206_142834,0.11238327618294983,0.13013698630136986,0.0750421749165549,2/6/23,3662,4
2023_0206_142949,0.10548141554356802,0.11357340720221606,0.08508837895001006,2/6/23,3655,4
2023_0206_143045,0.10149537839231798,0.10555555555555556,0.10192638012032867,2/6/23,3833,4
2023_0206_143151,0.09438094021402198,0.10784313725490197,0.07240495588973772,2/6/23,3278,4
2023_0206_143315,0.08977904799778288,0.09345794392523364,0.0655018145160615,2/6/23,4332,4
2023_0206_143429,0.11836416286686906,0.11917098445595854,0.042896714366543715,2/6/23,4066,4
2023_0206_143528,0.03370030293708942,0.030303030303030304,0.0412377763766544,2/6/23,3414,4
2023_0206_143635,0.05744105541982411,0.047619047619047616,0.09898432308595731,2/6/23,4336,4
2023_0207_122913,0.1453241832596523,0.13368983957219252,0.11646148998193902,2/7/23,3007,4
2023_0207_123050,0.10554672021886803,0.11235955056179775,0.08240857538157859,2/7/23,4139,4
2023_0207_123219,0.0405691188384522,0.02,0.10625829518231782,2/7/23,3251,4
2023_0207_123329,0.025414979209271448,0.022026431718061675,0.06741788893925311,2/7/23,3872,4
2023_0207_123443,0.06930681782525937,0.04672897196261682,0.14926008599075238,2/7/23,3269,4
2023_0207_123554,0.10934287068187876,0.05084745762711865,0.22632274563575394,2/7/23,3270,4
2023_0207_123724,0.023843137819556548,0.01511879049676026,0.062483873775189824,2/7/23,3589,4
2023_0207_123838,0.04445296314673678,0.019230769230769232,0.11065268599476825,2/7/23,4140,4
2023_0207_124049,0.08278104083541929,0.05154639175257732,0.11689406870896772,2/7/23,4157,4
2023_0207_124235,0.09331237438522542,0.09895833333333333,0.07409684596296587,2/7/23,4004,4
2023_0207_124423,0.02821970485966604,0.02145922746781116,0.05291956424340969,2/7/23,3880,4
2023_0207_124636,0.09878761904005556,0.10588235294117647,0.041344288589252834,2/7/23,4127,4
2023_0207_124839,0.030793662626735205,0.01990049751243781,0.08499516625215868,2/7/23,4019,4
2023_0207_125057,0.04452950374219002,0.03225806451612903,0.10465907371701404,2/7/23,4330,4
2023_0207_125323,0.028642394554843995,0.01272264631043257,0.10198508937879949,2/7/23,3613,4
2023_0207_125435,0.04275788732092668,0.030303030303030304,0.07904620405377506,2/7/23,3558,4
2023_0207_125807,0.043778521453808436,0.03468208092485549,0.06366210702830503,2/7/23,3597,4
2023_0207_125948,0.06458809419842482,0.0657439446366782,0.05949481435867096,2/7/23,4386,4
2023_0207_130109,0.10378300662465326,0.109375,0.05494151635109086,2/7/23,4415,4
2023_0207_130213,0.03471765141076221,0.024096385542168676,0.0736622356134424,2/7/23,4328,4
2023_0207_130401,0.028708347235748607,0.015706806282722512,0.04958655841103957,2/7/23,3055,4
2023_0207_130511,0.036841300491539275,0.030136986301369864,0.0358383415519353,2/7/23,3076,4
2023_0207_130624,0.1065158557931816,0.11931818181818182,0.07245468828174532,2/7/23,3051,4
2023_0207_130735,0.08974783413897237,0.09975669099756691,0.054961566290352634,2/7/23,3486,4
2023_0207_130850,0.07600869809626629,0.075,0.09077366431265012,2/7/23,3264,4
2023_0207_131025,0.1023729268343883,0.10819672131147541,0.06936558016165625,2/7/23,4262,4
2023_0207_131202,0.024390988060977174,0.02145922746781116,0.06106837854872946,2/7/23,3331,4
2023_0207_131324,0.04717459222005872,0.04477611940298507,0.060841617274182004,2/7/23,3334,4
2023_0207_131451,0.09833978085550199,0.0990990990990991,0.08329475394665328,2/7/23,3890,4
2023_0207_131555,0.08451162213009408,0.08732394366197183,0.06660902700510228,2/7/23,4315,4
2023_0207_131746,0.02302584942321432,0.016853932584269662,0.03955755114468522,2/7/23,3188,4
2023_0207_131909,0.019347593205835557,0.0026666666666666666,0.08183369086763399,2/7/23,4034,4
2023_0207_132024,0.10895089321480556,0.11653116531165311,0.08876538734398573,2/7/23,3789,4
2023_0207_132200,0.11248006123536257,0.12052117263843648,0.07844333469132689,2/7/23,3779,4
2023_0207_132347,0.10585725808928946,0.11052631578947368,0.08219087007029487,2/7/23,4033,4
2023_0207_132525,0.10809637407658569,0.11578947368421053,0.07630925579335426,2/7/23,4025,4
2023_0207_132717,0.030707694803268855,0.023255813953488372,0.061670406944812885,2/7/23,4230,4
2023_0207_132857,0.02305248029692954,0.01834862385321101,0.0636671536799708,2/7/23,3701,4
2023_0207_133026,0.07404289797564988,0.07317073170731707,0.07516479814286883,2/7/23,4320,4
2023_0207_133136,-0.0022471867577012507,-0.006289308176100629,0.031008951631737426,2/7/23,4162,4
2023_0207_133346,0.11875956595439556,0.12558139534883722,0.04976523806983889,2/7/23,3276,4
2023_0207_133452,0.03383334517288128,0.030303030303030304,0.0442391633011457,2/7/23,4324,4
2023_0207_133708,0.11504670657318165,0.12533333333333332,0.05062518857243476,2/7/23,3570,4
2023_0207_133835,0.03799761970883456,0.026041666666666668,0.04366200969902188,2/7/23,3562,4
2023_0207_133944,0.032050951083367835,0.026873696035949288,0.058466421136770155,2/7/23,4429,4
2023_0207_134104,0.02672785711118631,0.012919896640826873,0.05188937673047127,2/7/23,3615,4
2023_0207_134233,0.11101907090099061,0.125,0.056443485870365316,2/7/23,4170,4
2023_0207_134338,0.1102118620797617,0.11168831168831168,0.07193442969606306,2/7/23,3704,4
2023_0207_134500,0.11133263915858949,0.12133891213389121,0.06555202844071539,2/7/23,3955,4
2023_0207_134556,0.014575613433503975,0.011086474501108648,0.027951174764026632,2/7/23,4028,4
2023_0207_134736,0.12083698743944468,0.13230769230769232,0.06781519651455642,2/7/23,3601,4
2023_0207_134931,0.07404040094762854,0.07216494845360824,0.07591652857452402,2/7/23,3141,4
2023_0207_135040,0.11042552101333364,0.12,0.06633583279206375,2/7/23,3767,4
2023_0207_135153,0.11046553064072778,0.11333333333333333,0.05814894922846438,2/7/23,3577,4
2023_0207_135314,0.08452526721362809,0.09037900874635568,0.04978642198785655,2/7/23,3804,4
2023_0207_135418,0.11743536782047478,0.12025316455696203,0.0808009980446936,2/7/23,4401,4
2023_0207_135538,0.10331652764392565,0.10588235294117647,0.055856685634154225,2/7/23,3005,4
2023_0207_135647,0.12317881583571234,0.13253012048192772,0.06402334004443518,2/7/23,3002,4
2023_0207_135837,0.14253387895795888,0.15217391304347827,0.07338048463688823,2/7/23,3128,4
2023_0207_135937,0.09458021973615559,0.09634551495016612,0.050927714578559914,2/7/23,4297,4
2023_0213_125234,0.020156316710797775,0.02040816326530612,0.04736779862528387,2/13/23,3274,4
2023_0213_125353,0.04438016600091303,0.04,0.049073116652541805,2/13/23,3259,4
2023_0213_125531,0.1210464005169509,0.1242603550295858,0.0575764089337365,2/13/23,3986,4
2023_0213_125627,0.09569276638284527,0.1044776119402985,0.05393192964820066,2/13/23,4417,4
2023_0213_125727,0.11976635323642819,0.12442396313364056,0.0597550856352411,2/13/23,3140,4
2023_0213_125840,0.0901301143377675,0.095,0.05633718230878176,2/13/23,3620,4
2023_0213_125954,0.10036043224443367,0.10526315789473684,0.05088210401281992,2/13/23,3026,4
2023_0213_130104,0.09530738103356358,0.1,0.03672921701636917,2/13/23,3654,4
2023_0213_130233,0.12336502320127588,0.13588850174216027,0.049106094170090035,2/13/23,4155,4
2023_0213_130330,0.08537445679220898,0.09348441926345609,0.04322976039947258,2/13/23,3033,4
2023_0213_130515,0.07357841187776039,0.07479224376731301,0.04234439593585483,2/13/23,3119,4
2023_0213_130619,0.0633149057657113,0.06923076923076923,0.04265117528669894,2/13/23,3108,4
2023_0213_130731,0.017509427237846868,0.013404825737265416,0.022740379010953715,2/13/23,3237,4
2023_0213_130841,0.02017928416938415,0.015384615384615385,0.05520358019159546,2/13/23,4124,4
2023_0213_131026,0.09754674626697629,0.10869565217391304,0.03841327404554373,2/13/23,4163,4
2023_0213_131143,0.036998229577975154,0.01818181818181818,0.1171575946689393,2/13/23,3937,4
2023_0213_131251,0.10144765791367531,0.10416666666666667,0.05893758276005009,2/13/23,3493,4
2023_0213_131349,0.10294080012195272,0.11044776119402985,0.08677083100256658,2/13/23,3741,4
2023_0213_131508,0.009025110381625654,0.007712082262210797,0.040734852953236825,2/13/23,3522,4
2023_0213_131604,0.058250031124812675,0.05314009661835749,0.07001275304424633,2/13/23,4402,4
2023_0213_131740,0.10171722046598598,0.10833333333333334,0.0446985740163452,2/13/23,4120,4
2023_0213_131844,0.04283127495963018,0.029649595687331536,0.06939161129706264,2/13/23,4042,4
2023_0213_132000,0.09338079723214085,0.09523809523809523,0.08400616834698398,2/13/23,4273,4
2023_0213_132048,0.07108428352056138,0.07092198581560284,0.056316675565739695,2/13/23,3423,4
2023_0213_132142,0.06121364723916089,0.05263157894736842,0.08144336469316249,2/13/23,3120,4
2023_0213_132232,0.09950241969711544,0.10030395136778116,0.05457560546605842,2/13/23,3664,4
2023_0213_132355,0.09290420510687036,0.10106382978723404,0.05902709054741284,2/13/23,4060,4
2023_0213_132504,0.0074336586434227735,0,0.04821225279534339,2/13/23,3124,4
2023_0213_132810,0.1136408026241946,0.11956521739130435,0.044198504070385926,2/13/23,4035,4
2023_0213_132902,0.0835170955428164,0.09090909090909091,0.05215737848808087,2/13/23,4321,4
2023_0213_133008,0.11062110943473415,0.11428571428571428,0.09953842518084483,2/13/23,3724,4
2023_0213_133109,0.07918729045254337,0.07796610169491526,0.09054457492105691,2/13/23,3742,4
2023_0213_133234,0.11866338961502036,0.12225705329153605,0.04833951150565014,2/13/23,4082,4
2023_0213_133350,0.09835525551778958,0.1111111111111111,0.054712197362299424,2/13/23,3769,4
2023_0213_133504,0.07475063777373366,0.0782122905027933,0.07521112531226107,2/13/23,3440,4
2023_0213_133615,0.030603249525288524,0.026239067055393587,0.05250773034464483,2/13/23,3854,4
2023_0213_133945,0.10397068334340717,0.11229946524064172,0.0555620441333959,2/13/23,3583,4
2023_0213_134045,0.04363917988681851,0.0392156862745098,0.043919414149964364,2/13/23,4343,4
