files,seedling_id,plant_compartment,seedling_sp,soil_type,blk_pixels,area
3946_G561.jpg,3946,G,P,Q,106343,0.18314664407106593
3946_P562.jpg,3946,P,P,Q,7386,0.012720358774050882
4213_G495.jpg,4213,G,P,P,35497,0.0611338444899112
4213_P496.jpg,4213,P,P,P,3057,0.005264843863021059
4218_G491.jpg,4218,G,P,P,90389,0.15567025578495602
4218_P492.jpg,4218,P,P,P,5722,0.009854575264706084
4222_G402.jpg,4222,G,P,P,114853,0.19780278449445787
4222_H236.jpg,4222,H,P,P,146553,0.2523973381280096
4222_M237.jpg,4222,M,P,P,6921,0.011919523839047678
4222_P403.jpg,4222,P,P,P,7415,0.012770303318384415
4227_G513.jpg,4227,G,P,P,35459,0.061068399914577604
4227_H013.jpg,4227,H,P,P,45705,0.07871432409531486
4227_M014.jpg,4227,M,P,P,9965,0.017161978768401982
4227_P514.jpg,4227,P,P,P,3917,0.006745957936360317
4235_G522.jpg,4235,G,P,P,36195,0.062335958005249346
4235_P523.jpg,4235,P,P,P,4267,0.007348736919696061
4237_G400.jpg,4237,G,P,P,5832,0.010044020088040177
4237_H146.jpg,4237,H,P,P,13055,0.02248365607842327
4237_M147.jpg,4237,M,P,P,2125,0.0036597295416813057
4237_P401.jpg,4237,P,P,P,1571,0.002705616522344156
4240_G483.jpg,4240,G,P,P,25398,0.043741087482174965
4240_P484.jpg,4240,P,P,P,2875,0.0049513987916864725
4241_G405.jpg,4241,G,P,P,3004,0.005173565902687361
4241_H140.jpg,4241,H,P,P,3278,0.005645455735355915
4241_M141.jpg,4241,M,P,P,2261,0.003893952232348909
4241_P406.jpg,4241,P,P,P,3164,0.00544912200935513
4243_G087.jpg,4243,G,P,P,25268,0.043517198145507405
4243_H037.jpg,4243,H,P,P,17546,0.030218171547454205
4243_M038.jpg,4243,M,P,P,3007,0.0051787325796873816
4243_P088.jpg,4243,P,P,P,4794,0.008256349846033026
4246_G244.jpg,4246,G,P,P,43376,0.07470326051763215
4246_H066.jpg,4246,H,P,P,47379,0.0815973298613264
4246_M067.jpg,4246,M,P,P,8135,0.014010305798389374
4246_P245.jpg,4246,P,P,P,4822,0.008304572164699885
4253_G479.jpg,4253,G,P,P,38643,0.06655196643726621
4253_P480.jpg,4253,P,P,P,3397,0.005850400589690068
4254_G069.jpg,4254,G,P,P,27649,0.04761781745785714
4254_H005.jpg,4254,H,P,P,22406,0.03858818828748769
4254_M006.jpg,4254,M,P,P,4588,0.007901571358698274
4254_P070.jpg,4254,P,P,P,3962,0.0068234580913606275
4255_G317.jpg,4255,G,P,P,24813,0.04273358546717093
4255_H170.jpg,4255,H,P,P,58307,0.100417811946735
4255_M171.jpg,4255,M,P,P,6172,0.010629576814709185
4255_P318.jpg,4255,P,P,P,3861,0.006649513299026598
4260_G429.jpg,4260,G,P,P,36999,0.06372062744125488
4260_P430.jpg,4260,P,P,P,2864,0.004932454309353063
4262_G303.jpg,4262,G,P,P,14590,0.025127272476767177
4262_H058.jpg,4262,H,P,P,20567,0.03542101528647502
4262_M059.jpg,4262,M,P,P,1357,0.002337060229676015
4262_P304.jpg,4262,P,P,P,3331,0.0057367336956896135
4265_G409.jpg,4265,G,P,P,21048,0.036249405832145
4265_H238.jpg,4265,H,P,P,89565,0.154251141835617
4265_M239.jpg,4265,M,P,P,5974,0.010288576132707821
4265_P410.jpg,4265,P,P,P,2479,0.004269397427683745
4274_G567.jpg,4274,G,P,P,27054,0.046593093186186374
4274_P568.jpg,4274,P,P,P,3946,0.0067959024806938505
4282_G549.jpg,4282,G,P,P,71932,0.1238831366551622
4282_H575.jpg,4282,H,P,P,75207,0.1295234257135181
4282_M576.jpg,4282,M,P,P,3672,0.006324012648025296
4282_P550.jpg,4282,P,P,P,4731,0.008147849629032592
4289_G555.jpg,4289,G,P,P,40552,0.06983969523494603
4289_H018.jpg,4289,H,P,P,20123,0.03465634709047196
4289_M019.jpg,4289,M,P,P,4837,0.008330405549699988
4289_P556.jpg,4289,P,P,P,2047,0.0035253959396807683
4293_G345.jpg,4293,G,P,P,66105,0.1138477276954554
4293_H134.jpg,4293,H,P,P,115912,0.19962662147546517
4293_M135.jpg,4293,M,P,P,7411,0.01276341441571772
4293_P346.jpg,4293,P,P,P,4378,0.0075399039686968265
4307_G250.jpg,4307,G,P,P,11580,0.019943373220079774
4307_H107.jpg,4307,H,P,P,25072,0.04317964191483938
4307_M108.jpg,4307,M,P,P,5316,0.009155351644036622
4307_P251.jpg,4307,P,P,P,2331,0.004014508029016058
4308_G330.jpg,4308,G,P,P,55773,0.09605369210738421
4308_H161.jpg,4308,H,P,P,106061,0.18266097643306398
4308_M162.jpg,4308,M,P,P,7481,0.01288397021238487
4308_P331.jpg,4308,P,P,P,2696,0.0046431203973519054
4315_G265.jpg,4315,G,P,P,4784,0.008239127589366289
4315_H115.jpg,4315,H,P,P,11648,0.020060484565413574
4315_M116.jpg,4315,M,P,P,2152,0.0037062296346814915
4315_P266.jpg,4315,P,P,P,928,0.0015982254186730595
4316_G477.jpg,4316,G,P,P,32145,0.05536094405522144
4316_P478.jpg,4316,P,P,P,2758,0.004749898388685666
4317_G557.jpg,4317,G,P,P,48899,0.08421511287467019
4317_P558.jpg,4317,P,P,P,3262,0.005617900124689139
4318_G097.jpg,4318,G,P,P,57425,0.09889880890872893
4318_H016.jpg,4318,H,P,P,12908,0.022230488905422254
4318_M017.jpg,4318,M,P,P,3195,0.0055025110050220104
4318_P098.jpg,4318,P,P,P,4241,0.007303959052362549
4321_G315.jpg,4321,G,P,P,64946,0.11185166814778073
4321_H144.jpg,4321,H,P,P,75806,0.13055503888785555
4321_M145.jpg,4321,M,P,P,6235,0.01073807703170962
4321_P316.jpg,4321,P,P,P,5405,0.009308629728370568
4322_G442.jpg,4322,G,P,P,73430,0.12646303070383919
4322_P443.jpg,4322,P,P,P,2011,0.0034633958156805203
4323_G530.jpg,4323,G,P,P,37645,0.06483318522192599
4323_P531.jpg,4323,P,P,P,4795,0.008258072071699698
4327_G440.jpg,4327,G,P,P,50915,0.08768711981868409
4327_P441.jpg,4327,P,P,P,5645,0.009721963888372221
4341_G380.jpg,4341,G,P,P,26339,0.04536170183451478
4341_H198.jpg,4341,H,P,P,151149,0.26031268729204127
4341_M199.jpg,4341,M,P,P,12402,0.021359042718085437
4341_P381.jpg,4341,P,P,P,6413,0.011044633200377511
4343_G537.jpg,4343,G,P,P,18836,0.032439842657463094
4343_P539.jpg,4343,P,P,P,10003,0.017227423343735577
4362_G411.jpg,4362,G,P,P,27262,0.046951316124854474
4362_H177.jpg,4362,H,P,P,18341,0.031587340952459686
4362_M178.jpg,4362,M,P,P,4118,0.007092125295361702
4362_P412.jpg,4362,P,P,P,5082,0.00875235083803501
4367_G.jpg,4367,G,P,P,28815,0.049625932585198505
4367_H005.jpg,4367,H,P,P,61397,0.10573948925675629
4367_M006.jpg,4367,M,P,P,3053,0.005257954960354365
4367_P.jpg,4367,P,P,P,2206,0.0037992298206818635
4370_G454.jpg,4370,G,P,P,36634,0.06309201507291903
4370_P455.jpg,4370,P,P,P,4451,0.007665626442363996
4371_G460.jpg,4371,G,P,P,7785,0.01340752681505363
4371_H573.jpg,4371,H,P,P,31525,0.054293164141883836
4371_M574.jpg,4371,M,P,P,42666,0.07348048029429392
4371_P461.jpg,4371,P,P,P,3803,0.006549624210359531
4373_G503.jpg,4373,G,P,P,56368,0.09707841637905498
4373_H580.jpg,4373,H,P,P,62149,0.1070346029580948
4373_M581.jpg,4373,M,P,P,4812,0.00828734990803315
4373_P504.jpg,4373,P,P,P,3361,0.00578840046568982
4378_G.jpg,4378,G,P,P,60388,0.10400176355908268
4378_H045.jpg,4378,H,P,P,75859,0.13064631684818925
4378_M046.jpg,4378,M,P,P,6706,0.011549245320712864
4378_P.jpg,4378,P,P,P,6239,0.010744965934376313
4379_G.jpg,4379,G,P,P,82720,0.14246250714723652
4379_H022.jpg,4379,H,P,P,29224,0.05033032288286799
4379_M023.jpg,4379,M,P,P,1392,0.002397338128009589
4379_P.jpg,4379,P,P,P,3656,0.006296457037358519
4391_G413.jpg,4391,G,P,P,31149,0.053645607291214585
4391_H.jpg,4391,H,P,P,10020,0.01725670118006903
4391_M160.jpg,4391,M,P,P,4650,0.008008349350032033
4391_P414.jpg,4391,P,P,P,2022,0.0034823402980139295
4399_G493.jpg,4399,G,P,P,7794,0.013423026846053692
4399_P494.jpg,4399,P,P,P,2951,0.0050822879423536626
4401_G262.jpg,4401,G,P,P,34506,0.05942711885423771
4401_H074.jpg,4401,H,P,P,59416,0.10232776021107598
4401_M075.jpg,4401,M,P,P,3825,0.00658751317502635
4401_P263.jpg,4401,P,P,P,1883,0.0032429509303463053
4404_G458.jpg,4404,G,P,P,22069,0.0380077982378187
4404_P459.jpg,4404,P,P,P,2833,0.004879065313686183
4405_G095.jpg,4405,G,P,P,55111,0.09491357871604632
4405_H008.jpg,4405,H,P,P,42650,0.07345292468362714
4405_M009.jpg,4405,M,P,P,3913,0.006739069033693623
4405_P096.jpg,4405,P,P,P,3228,0.005559344452022237
4407_G527.jpg,4407,G,P,P,45344,0.07809260062964571
4407_P528.jpg,4407,P,P,P,3793,0.006532401953692796
4408_G481.jpg,4408,G,P,P,47740,0.08221905332699554
4408_H076.jpg,4408,H,P,P,16218,0.027931055862111726
4408_M077.jpg,4408,M,P,P,1571,0.002705616522344156
4408_P482.jpg,4408,P,P,P,2947,0.0050753990396869685
4410_G099.jpg,4410,G,P,P,63714,0.10972988612643891
4410_H024.jpg,4410,H,P,P,54340,0.09358574272704101
4410_M025.jpg,4410,M,P,P,3190,0.005493899876688643
4410_P100.jpg,4410,P,P,P,3327,0.0057298447930229195
4417_G291.jpg,4417,G,P,P,8230,0.014173917236723363
4417_H120.jpg,4417,H,P,P,23682,0.040785748238163146
4417_M121.jpg,4417,M,P,P,5898,0.01015768698204063
4417_P292.jpg,4417,P,P,P,1750,0.003013894916678722
4426_G.jpg,4426,G,P,P,53393,0.09195479502070115
4426_H118.jpg,4426,H,P,P,27420,0.04722342778018889
4426_M119.jpg,4426,M,P,P,6457,0.011120411129711148
4426_P.jpg,4426,P,P,P,8816,0.015183141477394066
