seedling_id,height_cm,diameter_mm,leaf_count,chlorosis,notes,date,branching,alive,seedling_sp,soil_type,neighbor,pot,neighb_sp,neighb_st,neighb_alive
3536,11.2,4.9,16,NA,NA,2022-04-01,0,1,Q,Q,4036,211180,Q,P,1
4036,7.4,4.5,14,NA,NA,2022-04-01,9.4,1,Q,P,3536,211180,Q,Q,1
4092,14.3,4.4,11,NA,NA,2022-04-01,15.3,1,Q,P,4257,211131,P,P,0
4257,7.4,2.7,NA,3,NA,2022-04-01,9.4,1,P,P,4092,211131,Q,P,1
3943,4.8,2.2,NA,4,NA,2022-04-01,14.8,1,P,Q,4192,211093,Q,P,1
4192,4.5,3.2,6,NA,NA,2022-04-01,0,1,Q,P,3943,211093,P,Q,1
4269,8.3,2.8,NA,5,NA,2022-04-01,33.3,1,P,P,3985,211054,Q,P,1
3985,11.2,4.5,14,NA,NA,2022-04-01,16.7,1,Q,P,4269,211054,P,P,1
4151,7.3,3.5,16,NA,NA,2022-04-01,11.8,1,Q,P,4147,211269,Q,P,1
4147,7.1,6,18,NA,NA,2022-04-01,16.1,1,Q,P,4151,211269,Q,P,1
3519,9,4.1,6,NA,NA,2022-04-01,0,1,Q,Q,4095,211128,Q,P,1
4095,6.8,4,11,NA,NA,2022-04-01,0,1,Q,P,3519,211128,Q,Q,1
4205,10.2,2.6,NA,5,NA,2022-04-01,18.7,1,P,P,3828,211179,P,Q,1
3828,9.2,2.8,NA,5,NA,2022-04-01,22.7,1,P,Q,4205,211179,P,P,1
4233,6.2,2.8,NA,3,NA,2022-04-01,10.2,1,P,P,3244,211129,P,C,1
3244,6,2,NA,5,NA,2022-04-01,12.5,1,P,C,4233,211129,P,P,0
3481,5.6,2.4,3,NA,NA,2022-04-01,0,1,Q,Q,3038,211006,Q,C,0
3038,7.6,4.5,12,NA,NA,2022-04-01,0,1,Q,C,3481,211006,Q,Q,1
3126,4.6,2.8,4,NA,NA,2022-04-01,0,1,Q,C,3111,211022,Q,C,1
3111,13.8,7.2,10,NA,NA,2022-04-01,0,1,Q,C,3126,211022,Q,C,1
4100,8.4,3.9,7,NA,NA,2022-04-01,10.4,1,Q,P,3732,211104,P,Q,1
3732,6.6,3,NA,4,NA,2022-04-01,44.6,1,P,Q,4100,211104,Q,P,1
3894,5.7,3.2,NA,2,NA,2022-04-01,11.7,1,P,Q,4123,211330,Q,P,1
4123,6.6,5.6,1,NA,NA,2022-04-01,0,1,Q,P,3894,211330,P,Q,0
3705,NA,NA,NA,NA,dead,2022-04-01,0,1,Q,Q,3806,211021,P,Q,0
3806,9,2.9,NA,5,NA,2022-04-01,33.5,1,P,Q,3705,211021,Q,Q,0
3980,11.2,5,8,NA,NA,2022-04-01,0,1,Q,P,3013,211096,Q,C,1
3013,10.7,3.6,12,NA,NA,2022-04-01,0,1,Q,C,3980,211096,Q,P,1
4308,10.6,2.3,NA,5,NA,2022-04-01,27.6,1,P,P,4011,211178,Q,P,1
3778,9.4,2.8,NA,5,NA,2022-04-01,20.8,1,P,Q,4002,211063,Q,P,1
4253,4.7,2.5,NA,2,NA,2022-04-01,2,1,P,P,3254,211188,P,C,1
3254,5.2,2.4,NA,3,NA,2022-04-01,3,1,P,C,4253,211188,P,P,1
3438,3.2,1.9,NA,1,NA,2022-04-01,0.5,1,P,C,3250,211191,P,C,0
3250,4.2,2.3,NA,2,NA,2022-04-01,2.5,1,P,C,3438,211191,P,C,0
3629,12,5.2,7,NA,NA,2022-04-01,0,1,Q,Q,3626,211184,Q,Q,1
3626,6.6,3.7,15,NA,NA,2022-04-01,2.5,1,Q,Q,3629,211184,Q,Q,1
3850,3.6,2.2,NA,3,NA,2022-04-01,2,1,P,Q,4133,211294,Q,P,1
4133,10.8,4.6,11,NA,NA,2022-04-01,0,1,Q,P,3850,211294,P,Q,0
4227,9.8,2.9,NA,4,NA,2022-04-01,12,1,P,P,4399,211279,P,P,1
4399,6.3,2.4,NA,4,NA,2022-04-01,8,1,P,P,4227,211279,P,P,1
3885,5.2,2.4,NA,5,NA,2022-04-01,15.5,1,P,Q,4316,211136,P,P,1
4316,8.5,3.2,NA,4,NA,2022-04-01,5,1,P,P,3885,211136,P,Q,1
4221,7.5,2.8,NA,3,NA,2022-04-01,8.5,1,P,P,3549,211215,Q,Q,1
3549,10.3,4,12,NA,NA,2022-04-01,1,1,Q,Q,4221,211215,P,P,1
3746,9.5,2.6,NA,4,NA,2022-04-01,16.5,1,P,Q,3623,211306,Q,Q,1
3623,9.7,3.9,10,NA,NA,2022-04-01,0,1,Q,Q,3746,211306,P,Q,1
3844,10.8,3.4,NA,4,NA,2022-04-01,9,1,P,Q,3542,211243,Q,Q,1
3542,9.3,3.5,10,NA,NA,2022-04-01,0,1,Q,Q,3844,211243,P,Q,1
3838,7.5,2.8,NA,3,NA,2022-04-01,8,1,P,Q,3839,211139,P,Q,1
3839,11.7,3.1,NA,5,NA,2022-04-01,13.5,1,P,Q,3838,211139,P,Q,1
4135,9.3,3.7,11,NA,NA,2022-04-01,2.5,1,Q,P,3095,211288,Q,C,1
3095,8.3,5.4,5,NA,NA,2022-04-01,0,1,Q,C,4135,211288,Q,P,1
3723,6.2,1.8,NA,4,NA,2022-04-01,11,1,P,Q,4218,211307,P,P,1
4218,8.5,2.6,NA,4,NA,2022-04-01,19,1,P,P,3723,211307,P,Q,1
4333,8.7,2.9,NA,4,NA,2022-04-01,19.5,1,P,P,3775,211066,P,Q,1
3775,8.5,2.8,NA,4,NA,2022-04-01,1.5,1,P,Q,4333,211066,P,P,1
3489,6.6,7.1,7,NA,NA,2022-04-01,0,1,Q,Q,3511,211163,Q,Q,1
3511,7.4,4.1,7,NA,NA,2022-04-01,0,1,Q,Q,3489,211163,Q,Q,1
3860,8.7,3,NA,5,NA,2022-04-01,25.5,1,P,Q,3999,211199,Q,P,1
3999,9.3,4.4,18,NA,NA,2022-04-01,2.5,1,Q,P,3860,211199,P,Q,1
4312,6.3,2.3,NA,5,NA,2022-04-01,14,1,P,P,3553,211172,Q,Q,1
3553,4.5,3,12,NA,NA,2022-04-01,2.5,1,Q,Q,4312,211172,P,P,1
3077,5.7,3.8,8,NA,NA,2022-04-01,0,1,Q,C,3611,211236,Q,Q,1
3611,9.7,4.1,12,NA,NA,2022-04-01,0,1,Q,Q,3077,211236,Q,C,1
3364,8.3,2.3,NA,4,NA,2022-04-01,19,1,P,C,4435,211319,P,P,1
4435,4.7,1.7,NA,3,NA,2022-04-01,4,1,P,P,3364,211319,P,C,1
4007,11.7,5.7,18,NA,NA,2022-04-01,7,1,Q,P,3995,211053,Q,P,0
3995,6.5,4.7,7,NA,NA,2022-04-01,0,1,Q,P,4007,211053,Q,P,1
3400,4.3,2.2,NA,2,NA,2022-04-01,2.5,1,P,C,3392,211060,P,C,0
3392,3.4,2.2,NA,1,NA,2022-04-01,0,1,P,C,3400,211060,P,C,0
4213,9.2,2.6,NA,5,NA,2022-04-01,26,1,P,P,4187,211019,Q,P,1
4187,7.6,3.7,15,NA,NA,2022-04-01,1.5,1,Q,P,4213,211019,P,P,1
3242,4.2,1.9,NA,1,NA,2022-04-01,2,1,P,C,3243,211105,P,C,0
3243,4,2,NA,1,NA,2022-04-01,0,1,P,C,3242,211105,P,C,0
3333,3.6,1.9,NA,1,NA,2022-04-01,0.5,1,P,C,3325,211232,P,C,0
3325,4,1.8,NA,1,NA,2022-04-01,1,1,P,C,3333,211232,P,C,0
4384,6.5,1.9,NA,5,NA,2022-04-01,19,1,P,P,4368,211052,P,P,1
4368,4.8,2.3,NA,5,NA,2022-04-01,15,1,P,P,4384,211052,P,P,1
3959,7.5,2.9,14,NA,NA,2022-04-01,7.5,1,P,Q,4183,211038,Q,P,1
4183,11.7,5.4,4,NA,NA,2022-04-01,3.5,1,Q,P,3959,211038,P,Q,1
3494,8.7,2.6,11,NA,NA,2022-04-01,0,1,Q,Q,4260,211134,P,P,1
4260,9,2.3,NA,5,NA,2022-04-01,16,1,P,P,3494,211134,Q,Q,1
3915,8.6,2.3,NA,5,NA,2022-04-01,13,1,P,Q,3958,211039,P,Q,1
3958,8.7,2.4,NA,5,NA,2022-04-01,12.5,1,P,Q,3915,211039,P,Q,1
4392,7.3,2.3,NA,5,NA,2022-04-01,31.5,1,P,P,4388,211095,P,P,0
4388,5.6,2.3,NA,2,NA,2022-04-01,3,1,P,P,4392,211095,P,P,1
4329,8.8,1.9,NA,4,NA,2022-04-01,6,1,P,P,3576,211234,Q,Q,1
3576,9.6,4.2,10,NA,NA,2022-04-01,0,1,Q,Q,4329,211234,P,P,0
4055,8.2,5.4,17,NA,NA,2022-04-01,9,1,Q,P,3853,211154,P,Q,1
3853,7.7,2.3,NA,5,NA,2022-04-01,12,1,P,Q,4055,211154,Q,P,1
4379,7.2,3,NA,3,NA,2022-04-01,16.5,1,P,P,4063,211224,Q,P,1
4063,5.5,9.2,41,NA,NA,2022-04-01,8,1,Q,P,4379,211224,P,P,1
3621,6.7,3.2,11,NA,NA,2022-04-01,0,1,Q,Q,3619,211322,Q,Q,1
3619,7.5,3.9,18,NA,NA,2022-04-01,1,1,Q,Q,3621,211322,Q,Q,0
3261,5.5,2.2,NA,5,NA,2022-04-01,11,1,P,C,4410,211149,P,P,1
4410,9.5,2.8,NA,5,NA,2022-04-01,21,1,P,P,3261,211149,P,C,1
3614,13,3,11,NA,NA,2022-04-01,0,1,Q,Q,4367,211320,P,P,1
4367,6.8,2.4,NA,4,NA,2022-04-01,11,1,P,P,3614,211320,Q,Q,1
4311,6.8,3,NA,5,NA,2022-04-01,23,1,P,P,3327,211207,P,C,0
3327,NA,NA,NA,NA,dead,2022-04-01,NA,1,P,C,4311,211207,P,P,0
3599,9.7,5.2,13,NA,NA,2022-04-01,3,1,Q,Q,3640,211246,Q,Q,1
3640,11.4,6,19,NA,NA,2022-04-01,0,1,Q,Q,3599,211246,Q,Q,1
4013,8.5,3.9,16,NA,NA,2022-04-01,9.5,1,Q,P,3856,211326,P,Q,0
3856,9,3,NA,4,NA,2022-04-01,15.5,1,P,Q,4013,211326,Q,P,1
3338,7.5,2.6,NA,4,NA,2022-04-01,16,1,P,C,3825,211325,P,Q,1
3825,4.7,2.6,NA,3,NA,2022-04-01,16,1,P,Q,3338,211325,P,C,1
4089,10.2,3.1,25,NA,NA,2022-04-01,9.5,1,Q,P,4378,211323,P,P,1
4378,5.2,2.4,NA,5,NA,2022-04-01,9,1,P,P,4089,211323,Q,P,1
3817,10.9,2.4,NA,4,NA,2022-04-01,9.5,1,P,Q,3849,211151,P,Q,1
3849,6.4,3.2,NA,4,NA,2022-04-01,21,1,P,Q,3817,211151,P,Q,1
3191,5.6,3.9,4,NA,NA,2022-04-01,2,1,Q,C,3151,211304,Q,C,1
3151,10.7,5.2,19,NA,NA,2022-04-01,0,1,Q,C,3191,211304,Q,C,1
3739,5.5,2.2,NA,5,NA,2022-04-01,5,1,P,Q,3752,211102,P,Q,1
3752,11.2,2.9,NA,5,NA,2022-04-01,8.5,1,P,Q,3739,211102,P,Q,0
3679,4.6,3.6,5,NA,NA,2022-04-01,0,1,Q,Q,3799,211034,P,Q,1
3799,9.8,3.1,NA,5,NA,2022-04-01,14.5,1,P,Q,3679,211034,Q,Q,1
4400,5.6,2.7,NA,4,NA,2022-04-01,11.5,1,P,P,3260,211124,P,C,0
3260,5.3,2.3,NA,2,NA,2022-04-01,7,1,P,C,4400,211124,P,P,1
3777,7.1,2.5,NA,5,NA,2022-04-01,15.5,1,P,Q,3785,211204,P,Q,1
3785,7,2.5,NA,5,NA,2022-04-01,22,1,P,Q,3777,211204,P,Q,1
3483,7.4,3,4,NA,NA,2022-04-01,0,1,Q,Q,4061,211103,Q,P,1
4061,9.3,3.8,16,NA,NA,2022-04-01,1,1,Q,P,3483,211103,Q,Q,1
3046,11.1,4.5,9,NA,NA,2022-04-01,0,1,Q,C,3600,211166,Q,Q,1
3600,8.9,5.8,19,NA,NA,2022-04-01,7.5,1,Q,Q,3046,211166,Q,C,1
4056,6,8.2,8,NA,NA,2022-04-01,0,1,Q,P,4029,211153,Q,P,1
4029,5.1,5.2,10,NA,NA,2022-04-01,0,1,Q,P,4056,211153,Q,P,1
4014,6.4,4.2,13,NA,NA,2022-04-01,0,1,Q,P,3000,211148,Q,C,1
3000,19.5,6.3,8,NA,NA,2022-04-01,0,1,Q,C,4014,211148,Q,P,1
3136,8.2,5,3,NA,diameter date taken: 4/26/2022,2022-04-01,NA,1,Q,C,3118,211115,Q,C,1
3118,9.3,4.2,3,NA,diameter date taken: 4/26/2022,2022-04-01,NA,1,Q,C,3136,211115,Q,C,1
3587,21.2,5.2,8,NA,NA,2022-04-01,3,1,Q,Q,3837,211229,P,Q,1
3837,7.2,2.5,NA,5,NA,2022-04-01,11.5,1,P,Q,3587,211229,Q,Q,1
3114,4.9,5.1,8,NA,NA,2022-04-01,0,1,Q,C,4159,211075,Q,P,1
4159,5.8,3.9,8,NA,NA,2022-04-01,1,1,Q,P,3114,211075,Q,C,1
3132,11.8,4.4,13,NA,NA,2022-04-01,0,1,Q,C,3135,211250,Q,C,1
3135,5.4,2.8,9,NA,additional 2.7 stem diameter,2022-04-01,4,1,Q,C,3132,211250,Q,C,1
3905,8,2.6,NA,5,NA,2022-04-01,28,1,P,Q,3335,211196,P,C,1
3335,7.3,2.2,NA,3,NA,2022-04-01,10.5,1,P,C,3905,211196,P,Q,1
4407,6.4,2.4,NA,4,NA,2022-04-01,20.5,1,P,P,3383,211245,P,C,1
3383,5.7,1.8,NA,5,NA,2022-04-01,9,1,P,C,4407,211245,P,P,1
4293,6.7,2.5,NA,4,NA,2022-04-01,17,1,P,P,3272,211265,P,C,1
3272,8.2,2.2,NA,4,NA,2022-04-01,7,1,P,C,4293,211265,P,P,1
4079,12.4,6,17,NA,NA,2022-04-01,0,1,Q,P,4280,211256,P,P,1
4280,7.8,2.7,NA,5,NA,2022-04-01,25,1,P,P,4079,211256,Q,P,1
3584,11.1,4.9,11,NA,NA,2022-04-01,0,1,Q,Q,4255,211255,P,P,1
4255,4.6,2.2,NA,3,NA,2022-04-01,6,1,P,P,3584,211255,Q,Q,1
4228,6.5,2.1,NA,3,NA,2022-04-01,10,1,P,P,3532,211268,Q,Q,0
3532,11.3,4,14,NA,NA,2022-04-01,0,1,Q,Q,4228,211268,P,P,1
3008,7.9,5.5,10,NA,NA,2022-04-01,0,1,Q,C,4195,211036,Q,P,1
4195,9.5,4.1,20,NA,NA,2022-04-01,25,1,Q,P,3008,211036,Q,C,1
4417,8,1.8,NA,5,NA,2022-04-01,11,1,P,P,3986,211056,Q,P,1
3140,4.7,3.3,3,NA,NA,2022-04-01,0,1,Q,C,3620,211309,Q,Q,1
3620,11.6,3.4,6,NA,NA,2022-04-01,0,1,Q,Q,3140,211309,Q,C,1
3026,8.7,3.3,6,NA,NA,2022-04-01,0,1,Q,C,3654,211045,Q,Q,1
3654,19,5.4,30,NA,NA,2022-04-01,0,1,Q,Q,3026,211045,Q,C,1
3033,6.5,4.1,10,NA,NA,2022-04-01,0,1,Q,C,4155,211061,Q,P,1
4155,11.2,3.7,9,NA,NA,2022-04-01,0,1,Q,P,3033,211061,Q,C,1
3119,9.3,5.8,16,NA,NA,2022-04-01,3,1,Q,C,3108,211159,Q,C,1
3108,5.2,4.2,7,NA,NA,2022-04-01,0,1,Q,C,3119,211159,Q,C,1
3237,7.1,3.9,9,NA,NA,2022-04-01,0,1,Q,C,4124,211287,Q,P,1
4124,8.4,4.5,12,NA,NA,2022-04-01,0,1,Q,P,3237,211287,Q,C,0
4163,20.8,5.4,22,NA,NA,2022-04-01,12,1,Q,P,3937,211084,P,Q,0
3937,6.2,1.9,NA,5,NA,2022-04-01,10,1,P,Q,4163,211084,Q,P,1
3493,11.7,3.1,7,NA,NA,2022-04-01,0,1,Q,Q,3741,211106,P,Q,1
3741,7.9,2.7,NA,5,Chlorosis date taken: 4/26/2022,2022-04-01,19,1,P,Q,3493,211106,Q,Q,1
3522,22.8,4.7,10,NA,NA,2022-04-01,0,1,Q,Q,4402,211167,P,P,0
4402,4.5,3.6,NA,2,NA,2022-04-01,2.5,1,P,P,3522,211167,Q,Q,0
4120,16.5,3.4,28,NA,NA,2022-04-01,6,1,Q,P,4042,211227,Q,P,1
4042,12.2,4.7,19,NA,NA,2022-04-01,8.5,1,Q,P,4120,211227,Q,P,1
4273,5.7,1.7,NA,3,NA,2022-04-01,2.5,1,P,P,3423,211157,P,C,1
3423,4.6,1.5,NA,3,NA,2022-04-01,1,1,P,C,4273,211157,P,P,1
3120,10.8,4.3,5,NA,NA,2022-04-01,0,1,Q,C,3664,211213,Q,Q,1
3664,10.8,5.3,17,NA,NA,2022-04-01,2,1,Q,Q,3120,211213,Q,C,1
4060,8.2,6.2,15,NA,NA,2022-04-01,6.5,1,Q,P,3124,211130,Q,C,0
3124,11,5.2,8,NA,NA,2022-04-01,0,1,Q,C,4060,211130,Q,P,1
4035,9.8,3.9,11,NA,NA,2022-04-01,0,1,Q,P,4321,211189,P,P,1
4321,10.3,3,NA,4,NA,2022-04-01,9,1,P,P,4035,211189,Q,P,1
3724,7.1,2.4,NA,5,NA,2022-04-01,13,1,P,Q,3742,211201,P,Q,1
3742,6.2,2,NA,3,NA,2022-04-01,1,1,P,Q,3724,211201,P,Q,1
4082,8.8,5.4,17,NA,NA,2022-04-01,2.5,1,Q,P,3769,211040,P,Q,1
3779,8.4,3.1,NA,5,NA,2022-04-01,5,1,P,Q,3789,211016,P,Q,1
4033,5.5,4.2,8,NA,NA,2022-04-01,0,1,Q,P,4025,211262,Q,P,1
4025,13.2,4,11,NA,NA,2022-04-01,0,1,Q,P,4033,211262,Q,P,1
4230,12.3,2.5,NA,4,NA,2022-04-01,4,1,P,P,3701,211081,Q,Q,0
3701,13.6,3.8,17,NA,NA,2022-04-01,0,1,Q,Q,4230,211081,P,P,0
4320,8,2.5,NA,4,NA,2022-04-01,4,1,P,P,4162,211012,Q,P,0
4162,10.7,4.4,19,NA,NA,2022-04-01,0,1,Q,P,4320,211012,P,P,1
3276,8.4,1.8,NA,5,NA,2022-04-01,5,1,P,C,4324,211125,P,P,0
4324,7.4,1.8,NA,2,NA,2022-04-01,2,1,P,P,3276,211125,P,C,1
3570,14.3,4.4,68,NA,NA,2022-04-01,0,1,Q,Q,3562,211331,Q,Q,0
3562,8.5,5.5,46,NA,NA,2022-04-01,0,1,Q,Q,3570,211331,Q,Q,1
4429,8.8,2.4,NA,4,NA,2022-04-01,4,1,P,P,3615,211317,Q,Q,1
3615,11.5,3.2,9,NA,NA,2022-04-01,0,1,Q,Q,4429,211317,P,P,0
4170,5.5,3.7,15,NA,NA,2022-04-01,0,1,Q,P,3704,211029,Q,Q,1
3704,7.6,4.5,14,NA,NA,2022-04-01,0,1,Q,Q,4170,211029,Q,P,1
3955,8.7,2,NA,5,NA,2022-04-01,5,1,P,Q,4028,211147,Q,P,0
4028,10.5,4.6,12,NA,NA,2022-04-01,0,1,Q,P,3955,211147,P,Q,1
3601,10.2,3.5,14,NA,NA,2022-04-01,0,1,Q,Q,3141,211261,Q,C,1
3141,17.7,4.1,4,NA,NA,2022-04-01,0,1,Q,C,3601,211261,Q,Q,1
3767,8.2,2.8,NA,4,NA,2022-04-01,4,1,P,Q,3577,211327,Q,Q,1
3577,6.7,4.7,7,NA,NA,2022-04-01,0,1,Q,Q,3767,211327,P,Q,1
3804,8.2,1.7,NA,5,NA,2022-04-01,5,1,P,Q,4401,211278,P,P,1
4401,6,2.1,NA,5,NA,2022-04-01,5,1,P,P,3804,211278,P,Q,1
3005,7.7,3.7,7,NA,NA,2022-04-01,0,1,Q,C,3002,211080,Q,C,1
3002,7.5,4.9,8,NA,NA,2022-04-01,0,1,Q,C,3005,211080,Q,C,1
3128,7.6,3.8,13,NA,NA,2022-04-01,0,1,Q,C,4297,211211,P,P,1
4297,8.1,2.5,NA,5,NA,2022-04-01,5,1,P,P,3128,211211,Q,C,1
3274,5.4,1.5,NA,2,NA,2022-04-01,2,1,P,C,3259,211042,P,C,0
3259,5.9,2.1,NA,2,NA,2022-04-01,2,1,P,C,3274,211042,P,C,0
3986,12.4,4.6,48,NA,NA,2022-04-01,0,1,Q,P,4417,211056,P,P,1
4002,12.3,6.2,16,NA,NA,2022-04-01,19.8,1,Q,P,3778,211063,P,Q,1
3508,11.6,4.5,9,NA,NA,2022-04-01,0,1,Q,Q,4276,211109,P,P,1
4276,14.9,2.8,NA,5,NA,2022-04-01,57.4,1,P,P,3508,211109,Q,Q,1
3087,6.3,3.1,13,NA,NA,2022-04-01,0,1,Q,C,3594,211275,Q,Q,1
3594,8.2,5.4,5,NA,NA,2022-04-01,0,1,Q,Q,3087,211275,Q,C,1
3787,6.2,3.2,NA,5,NA,2022-04-01,21.2,1,P,Q,3700,211009,Q,Q,1
3700,18.9,5.7,12,NA,NA,2022-04-01,23.9,1,Q,Q,3787,211009,P,Q,0
3378,7.1,2.1,NA,4,NA,2022-04-01,11.1,1,P,C,3897,211308,P,Q,0
3897,9.2,2.5,NA,5,NA,2022-04-01,23.2,1,P,Q,3378,211308,P,C,1
3127,6.2,5.5,1,NA,NA,2022-04-01,0,1,Q,C,3129,211112,Q,C,1
3129,6,4.7,5,NA,NA,2022-04-01,0,1,Q,C,3127,211112,Q,C,0
4185,12.1,4.5,20,NA,NA,2022-04-01,13.6,1,Q,P,3946,211338,P,Q,1
3946,12.1,2.9,NA,5,NA,2022-04-01,30.7,1,P,Q,4185,211338,Q,P,1
4282,8.7,2.7,NA,5,NA,2022-04-01,22.7,1,P,P,4132,211161,Q,P,1
4132,10,3.7,10,NA,NA,2022-04-01,0,1,Q,P,4282,211161,P,P,1
3506,10.4,3.9,19,NA,NA,2022-04-01,14.4,1,Q,Q,4099,211099,Q,P,1
4099,8.4,3.2,8,NA,NA,2022-04-01,0,1,Q,P,3506,211099,Q,Q,1
4283,5.6,2.9,NA,5,NA,2022-04-01,21.1,1,P,P,3266,211111,P,C,1
3266,7,2,NA,4,NA,2022-04-01,12,1,P,C,4283,211111,P,P,1
4413,10.2,3.2,NA,4,NA,2022-04-01,32.7,1,P,P,3530,211141,Q,Q,1
3530,11.1,3.4,25,NA,NA,2022-04-01,17.6,1,Q,Q,4413,211141,P,P,1
4284,8.1,2.4,NA,5,NA,2022-04-01,29.6,1,P,P,3603,211165,Q,Q,1
3603,8.4,5.2,19,NA,NA,2022-04-01,12.9,1,Q,Q,4284,211165,P,P,1
3504,17.3,4.5,15,NA,NA,2022-04-01,20.3,1,Q,Q,4005,211003,Q,P,1
4005,12.9,3.9,7,NA,NA,2022-04-01,13.4,1,Q,P,3504,211003,Q,Q,1
3197,28.9,4.8,14,NA,NA,2022-04-01,0,1,Q,C,4044,211333,Q,P,1
4044,16.5,6.5,10,NA,NA,2022-04-01,0,1,Q,P,3197,211333,Q,C,0
3252,8.1,2.2,NA,5,NA,2022-04-01,15.6,1,P,C,3738,211143,P,Q,0
3738,8.6,2.2,NA,5,NA,2022-04-01,21.1,1,P,Q,3252,211143,P,C,1
3535,8.5,3.5,13,NA,NA,2022-04-01,0,1,Q,Q,3167,211312,Q,C,1
4212,7.5,2.7,NA,4,NA,2022-04-01,11.5,1,P,P,4145,211198,Q,P,0
4145,15.4,3.8,13,NA,NA,2022-04-01,0,1,Q,P,4212,211198,P,P,0
3189,9.6,3.8,9,NA,NA,2022-04-01,0,1,Q,C,3565,211329,Q,Q,0
3565,15.8,3.9,13,NA,NA,2022-04-01,9.5,1,Q,Q,3189,211329,Q,C,0
3745,7.1,2.8,NA,4,NA,2022-04-01,16,1,P,Q,3756,211098,P,Q,1
3756,7,2.8,NA,5,NA,2022-04-01,14,1,P,Q,3745,211098,P,Q,1
3901,6.5,2.1,NA,3,NA,2022-04-01,6,1,P,Q,4277,211187,P,P,1
4277,7.5,2.2,NA,4,NA,2022-04-01,7,1,P,P,3901,211187,P,Q,1
4326,5.5,1.7,NA,5,NA,2022-04-01,11,1,P,P,4032,211285,Q,P,1
4032,11.9,6.2,12,NA,NA,2022-04-01,9,1,Q,P,4326,211285,P,P,0
4391,9.2,2.2,NA,5,NA,2022-04-01,16.5,1,P,P,4341,211077,P,P,1
4341,9.8,2.6,NA,5,NA,2022-04-01,26.5,1,P,P,4391,211077,P,P,1
3369,4.4,2.1,NA,1,NA,2022-04-01,2,1,P,C,3740,211316,P,Q,0
3740,7.3,2.4,NA,2,NA,2022-04-01,1,1,P,Q,3369,211316,P,C,0
3858,9.4,2.4,NA,5,NA,2022-04-01,15,1,P,Q,3832,211291,P,Q,1
3832,10.1,2.6,NA,5,NA,2022-04-01,26.5,1,P,Q,3858,211291,P,Q,1
3043,6.4,4,13,NA,NA,2022-04-01,0,1,Q,C,3688,211031,Q,Q,1
3688,5.8,3.8,6,NA,NA,2022-04-01,0,1,Q,Q,3043,211031,Q,C,1
3737,6.7,2,NA,3,NA,2022-04-01,4.5,1,P,Q,4122,211328,Q,P,0
4122,14.2,3.9,9,NA,NA,2022-04-01,0,1,Q,P,3737,211328,P,Q,0
4241,6.4,2.2,NA,3,NA,2022-04-01,4,1,P,P,4362,211116,P,P,1
4362,6,2.4,NA,3,NA,2022-04-01,5,1,P,P,4241,211116,P,P,1
3617,9.6,6,5,NA,NA,2022-04-01,0,1,Q,Q,3592,211222,Q,Q,1
3592,14.2,7.9,24,NA,NA,2022-04-01,9,1,Q,Q,3617,211222,Q,Q,1
4327,7.8,2.2,NA,5,NA,2022-04-01,17,1,P,P,3255,211121,P,C,1
3255,6.1,2.4,NA,2,NA,2022-04-01,4,1,P,C,4327,211121,P,P,1
3953,7.4,2.5,NA,5,NA,2022-04-01,2.4,1,P,Q,4369,211170,P,P,0
4369,6.2,2.6,NA,5,NA,2022-04-01,22,1,P,P,3953,211170,P,Q,1
3279,3.8,1.8,NA,1,NA,2022-04-01,1.5,1,P,C,3281,211267,P,C,0
3281,5.2,1.9,NA,1,NA,2022-04-01,0.5,1,P,C,3279,211267,P,C,0
3645,9.9,3.4,12,NA,NA,2022-04-01,1,1,Q,Q,3186,211337,Q,C,1
3186,10,5,8,NA,NA,2022-04-01,3,1,Q,C,3645,211337,Q,Q,1
4251,7.8,2.5,NA,5,NA,2022-04-01,8.5,1,P,P,3241,211135,P,C,0
3241,4.3,2.2,NA,1,NA,2022-04-01,1,1,P,C,4251,211135,P,P,1
4265,10.9,2.6,NA,5,NA,2022-04-01,12.5,1,P,P,3650,211062,Q,Q,1
3650,7.9,3.3,13,NA,NA,2022-04-01,0,1,Q,Q,4265,211062,P,P,1
4424,4.8,1.9,NA,1,NA,2022-04-01,1,1,P,P,3998,211314,Q,P,0
3998,7.4,6,20,NA,NA,2022-04-01,5.5,1,Q,P,4424,211314,P,P,0
3044,6.4,4.3,3,NA,NA,2022-04-01,1,1,Q,C,3045,211037,Q,C,1
3045,9.07,6.6,6,NA,NA,2022-04-01,0,1,Q,C,3044,211037,Q,C,1
4015,4.6,4.3,5,NA,NA,2022-04-01,0,1,Q,P,3581,211344,Q,Q,1
3581,10.8,4,15,NA,NA,2022-04-01,0,1,Q,Q,4015,211344,Q,P,1
3398,4.7,1.6,NA,1,NA,2022-04-01,0.5,1,P,C,3412,211007,P,C,0
3412,6.4,2.5,NA,1,NA,2022-04-01,1,1,P,C,3398,211007,P,C,0
4097,8.5,4,25,NA,NA,2022-04-01,10,1,Q,P,3529,211119,Q,Q,0
3529,14.5,7.1,20,NA,NA,2022-04-01,0,1,Q,Q,4097,211119,Q,P,0
3117,5.8,7.6,8,NA,NA,2022-04-01,0,1,Q,C,3102,211113,Q,C,1
3102,10.4,3.8,9,NA,NA,2022-04-01,0,1,Q,C,3117,211113,Q,C,1
